"filename", "language", "Markdown", "assembly(DOS)", "C", "Batch", "C++", "nasm", "Makefile", "Python", "comment", "blank", "total"
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\math.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 1, 10, 43
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\setjmp.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\stdarg.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 1, 7, 22
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\stddef.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 1, 7, 18
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\stdio.h", "C++", 0, 0, 0, 0, 15, 0, 0, 0, 1, 9, 25
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\stdlib.h", "C++", 0, 0, 0, 0, 24, 0, 0, 0, 1, 10, 35
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\guigui00\string.h", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 1, 9, 39
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\errno.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\float.h", "C++", 0, 0, 0, 0, 19, 0, 0, 0, 1, 7, 27
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\limits.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 1, 5, 24
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\math.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 1, 10, 43
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\setjmp.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\stdarg.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 1, 7, 22
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\stddef.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 1, 7, 18
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\stdio.h", "C++", 0, 0, 0, 0, 15, 0, 0, 0, 1, 9, 25
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\haribote\string.h", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 1, 9, 39
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\osa_qemu\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 22
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\osa_qemu\manual.bat", "Batch", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\qemu\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\qemu\qemu-win.bat", "Batch", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\qemu_9x\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\errno.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\float.h", "C++", 0, 0, 0, 0, 19, 0, 0, 0, 1, 7, 27
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\limits.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 1, 5, 24
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\math.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 1, 10, 43
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\setjmp.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\stdarg.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 1, 7, 22
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\stddef.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 1, 7, 18
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\stdio.h", "C++", 0, 0, 0, 0, 53, 0, 0, 0, 4, 11, 68
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\stdlib.h", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 1, 11, 41
"d:\workstation\OS_SelfMake\Assembler\day14\z_tools\win32\string.h", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 1, 9, 39
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 63, 0, 5, 26, 94
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\bootpack.c", "C", 0, 0, 287, 0, 0, 0, 0, 0, 10, 16, 313
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\bootpack.h", "C++", 0, 0, 0, 0, 202, 0, 0, 0, 13, 22, 237
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\dsctbl.c", "C", 0, 0, 51, 0, 0, 0, 0, 0, 6, 3, 60
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\fifo.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 1, 3, 51
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\graphic.c", "C", 0, 0, 165, 0, 0, 0, 0, 0, 7, 6, 178
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\int.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 8, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\keyboard.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 1, 3, 36
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\memory.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 7, 2, 151
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\mouse.c", "C", 0, 0, 68, 0, 0, 0, 0, 0, 4, 1, 73
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 183, 0, 0, 5, 8, 196
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\sheet.c", "C", 0, 0, 273, 0, 0, 0, 0, 0, 9, 5, 287
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\timer.c", "C", 0, 0, 100, 0, 0, 0, 0, 0, 5, 4, 109
"d:\workstation\OS_SelfMake\Assembler\day15\a_multitasks\timer.nas", "nasm", 0, 0, 0, 0, 0, 157, 0, 0, 0, 1, 158
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 62, 0, 6, 25, 93
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\bootpack.c", "C", 0, 0, 310, 0, 0, 0, 0, 0, 10, 20, 340
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\bootpack.h", "C++", 0, 0, 0, 0, 203, 0, 0, 0, 13, 22, 238
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\dsctbl.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 6, 4, 58
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\fifo.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 1, 3, 51
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\graphic.c", "C", 0, 0, 165, 0, 0, 0, 0, 0, 7, 6, 178
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\int.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 8, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\keyboard.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 1, 3, 36
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\memory.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 7, 2, 151
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\mouse.c", "C", 0, 0, 68, 0, 0, 0, 0, 0, 4, 1, 73
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 186, 0, 0, 5, 7, 198
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\sheet.c", "C", 0, 0, 273, 0, 0, 0, 0, 0, 9, 5, 287
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\timer.c", "C", 0, 0, 100, 0, 0, 0, 0, 0, 5, 4, 109
"d:\workstation\OS_SelfMake\Assembler\day15\b_multitasksAdvanced\timer.nas", "nasm", 0, 0, 0, 0, 0, 157, 0, 0, 0, 1, 158
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 63, 0, 5, 25, 93
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\bootpack.c", "C", 0, 0, 327, 0, 0, 0, 0, 0, 10, 20, 357
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\bootpack.h", "C++", 0, 0, 0, 0, 194, 0, 0, 0, 13, 23, 230
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\dsctbl.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 6, 4, 58
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\fifo.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 1, 3, 51
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\graphic.c", "C", 0, 0, 165, 0, 0, 0, 0, 0, 7, 6, 178
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\int.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 8, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\keyboard.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 1, 3, 36
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\memory.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 7, 2, 151
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\mouse.c", "C", 0, 0, 68, 0, 0, 0, 0, 0, 4, 1, 73
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 183, 0, 0, 5, 18, 206
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\sheet.c", "C", 0, 0, 273, 0, 0, 0, 0, 0, 9, 5, 287
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\timer.c", "C", 0, 0, 100, 0, 0, 0, 0, 0, 5, 4, 109
"d:\workstation\OS_SelfMake\Assembler\day15\c_multitaskMore\timer.nas", "nasm", 0, 0, 0, 0, 0, 157, 0, 0, 0, 1, 158
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 63, 0, 5, 25, 93
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\bootpack.c", "C", 0, 0, 334, 0, 0, 0, 0, 0, 10, 21, 365
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\bootpack.h", "C++", 0, 0, 0, 0, 194, 0, 0, 0, 13, 23, 230
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\dsctbl.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 6, 4, 58
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\fifo.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 1, 3, 51
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\graphic.c", "C", 0, 0, 165, 0, 0, 0, 0, 0, 7, 6, 178
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\int.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 8, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\keyboard.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 1, 3, 36
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\memory.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 7, 2, 151
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\mouse.c", "C", 0, 0, 68, 0, 0, 0, 0, 0, 4, 1, 73
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 183, 0, 0, 5, 18, 206
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\sheet.c", "C", 0, 0, 273, 0, 0, 0, 0, 0, 9, 5, 287
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\timer.c", "C", 0, 0, 100, 0, 0, 0, 0, 0, 5, 4, 109
"d:\workstation\OS_SelfMake\Assembler\day15\d_multitask(2)\timer.nas", "nasm", 0, 0, 0, 0, 0, 157, 0, 0, 0, 1, 158
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 63, 0, 5, 25, 93
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\bootpack.c", "C", 0, 0, 339, 0, 0, 0, 0, 0, 10, 20, 369
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\bootpack.h", "C++", 0, 0, 0, 0, 194, 0, 0, 0, 13, 23, 230
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\dsctbl.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 6, 4, 58
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\fifo.c", "C", 0, 0, 47, 0, 0, 0, 0, 0, 1, 3, 51
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\graphic.c", "C", 0, 0, 165, 0, 0, 0, 0, 0, 7, 6, 178
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\int.c", "C", 0, 0, 22, 0, 0, 0, 0, 0, 8, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\keyboard.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 1, 3, 36
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\memory.c", "C", 0, 0, 142, 0, 0, 0, 0, 0, 7, 2, 151
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\mouse.c", "C", 0, 0, 68, 0, 0, 0, 0, 0, 4, 1, 73
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 183, 0, 0, 5, 18, 206
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\sheet.c", "C", 0, 0, 273, 0, 0, 0, 0, 0, 9, 5, 287
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\timer.c", "C", 0, 0, 100, 0, 0, 0, 0, 0, 5, 4, 109
"d:\workstation\OS_SelfMake\Assembler\day15\e_speedenRunningTime\timer.nas", "nasm", 0, 0, 0, 0, 0, 157, 0, 0, 0, 1, 158
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 63, 0, 5, 25, 93
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 35, 35, 204
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\bootpack.c", "C", 0, 0, 341, 0, 0, 0, 0, 0, 12, 19, 372
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\bootpack.h", "C++", 0, 0, 0, 0, 182, 0, 0, 0, 13, 20, 215
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\dsctbl.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 6, 5, 59
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\fifo.c", "C", 0, 0, 48, 0, 0, 0, 0, 0, 1, 6, 55
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\graphic.c", "C", 0, 0, 159, 0, 0, 0, 0, 0, 6, 6, 171
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\int.c", "C", 0, 0, 23, 0, 0, 0, 0, 0, 8, 7, 38
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 92, 0, 0, 10, 2, 104
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\keyboard.c", "C", 0, 0, 36, 0, 0, 0, 0, 0, 1, 4, 41
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\memory.c", "C", 0, 0, 144, 0, 0, 0, 0, 0, 8, 12, 164
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\mouse.c", "C", 0, 0, 70, 0, 0, 0, 0, 0, 4, 3, 77
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\mtask.c", "C", 0, 0, 24, 0, 0, 0, 0, 0, 0, 1, 25
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 183, 0, 0, 5, 25, 213
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\sheet.c", "C", 0, 0, 274, 0, 0, 0, 0, 0, 9, 7, 290
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\timer.c", "C", 0, 0, 116, 0, 0, 0, 0, 0, 4, 3, 123
"d:\workstation\OS_SelfMake\Assembler\day15\f_testRunningTime\timer.nas", "nasm", 0, 0, 0, 0, 0, 178, 0, 0, 0, 1, 179
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\!cons_9x.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\!cons_nt.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 64, 0, 5, 26, 95
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\asmhead.nas", "nasm", 0, 0, 0, 0, 0, 134, 0, 0, 29, 40, 203
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\bootpack.c", "C", 0, 0, 293, 0, 0, 0, 0, 0, 5, 18, 316
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\bootpack.h", "C++", 0, 0, 0, 0, 167, 0, 0, 0, 12, 12, 191
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\dsctbl.c", "C", 0, 0, 45, 0, 0, 0, 0, 0, 4, 9, 58
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\fifo.c", "C", 0, 0, 44, 0, 0, 0, 0, 0, 7, 7, 58
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\graphic.c", "C", 0, 0, 140, 0, 0, 0, 0, 0, 4, 14, 158
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\int.c", "C", 0, 0, 23, 0, 0, 0, 0, 0, 7, 8, 38
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\ipl10.nas", "nasm", 0, 0, 0, 0, 0, 86, 0, 0, 6, 18, 110
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\keyboard.c", "C", 0, 0, 34, 0, 0, 0, 0, 0, 4, 7, 45
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\make.bat", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\memory.c", "C", 0, 0, 124, 0, 0, 0, 0, 0, 23, 16, 163
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\mouse.c", "C", 0, 0, 60, 0, 0, 0, 0, 0, 10, 7, 77
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\mtask.c", "C", 0, 0, 21, 0, 0, 0, 0, 0, 2, 4, 27
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\naskfunc.nas", "nasm", 0, 0, 0, 0, 0, 184, 0, 0, 2, 26, 212
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\sheet.c", "C", 0, 0, 194, 0, 0, 0, 0, 0, 8, 15, 217
"d:\workstation\OS_SelfMake\Assembler\day15\g_multiytask_copy\timer.c", "C", 0, 0, 103, 0, 0, 0, 0, 0, 5, 10, 118
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\dsar.bat", "Batch", 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\esart5.bat", "Batch", 0, 0, 0, 13, 0, 0, 0, 0, 0, 6, 19
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\errno.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\float.h", "C++", 0, 0, 0, 0, 19, 0, 0, 0, 1, 7, 27
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\guigui00.h", "C++", 0, 0, 0, 0, 476, 0, 0, 0, 18, 93, 587
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\limits.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 1, 5, 24
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\math.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 1, 10, 43
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\setjmp.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\stdarg.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 1, 7, 22
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\stddef.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 1, 7, 18
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\stdio.h", "C++", 0, 0, 0, 0, 15, 0, 0, 0, 1, 9, 25
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\stdlib.h", "C++", 0, 0, 0, 0, 24, 0, 0, 0, 1, 10, 35
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\guigui00\string.h", "C++", 0, 0, 0, 0, 29, 0, 0, 0, 1, 9, 39
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\errno.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\float.h", "C++", 0, 0, 0, 0, 19, 0, 0, 0, 1, 7, 27
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\limits.h", "C++", 0, 0, 0, 0, 18, 0, 0, 0, 1, 5, 24
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\math.h", "C++", 0, 0, 0, 0, 32, 0, 0, 0, 1, 10, 43
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\setjmp.h", "C++", 0, 0, 0, 0, 12, 0, 0, 0, 1, 8, 21
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\stdarg.h", "C++", 0, 0, 0, 0, 14, 0, 0, 0, 1, 7, 22
"d:\workstation\OS_SelfMake\Assembler\day15\z_tools\haribote\stddef.h", "C++", 0, 0, 0, 0, 10, 0, 0, 0, 1, 7, 18
